10,-0.366519,2.47837,-2.0944,-1.06465,-1.0472,-1.06465,2.11185,-2.11185,-1.01229,2.6529,-20.0274
10,0.767945,-2.86234,2.10874,1.04418,1.03012,1.08508,-0.0353811,-2.08496,-1.04454,1.36136,-20.0573
10,1.8326,2.3911,-1.08592,2.12424,1.01646,1.0848,-0.00622992,1.03792,1.0511,-2.07694,-20.0218
10,1.81514,0.296706,-2.10794,2.09438,1.04816,1.04801,-2.09496,2.09416,1.05552,1.01229,-20.0813
10,-1.95477,1.44862,-0.230092,-1.63515,-0.417918,-0.562695,-0.535073,-2.10082,-0.454444,-0.663225,-16.5379
10,2.02458,-2.51327,-0.608207,-1.77752,0.0857659,-0.44584,-0.601835,-2.09164,-0.392707,0.785398,-16.5759
10,-1.95477,1.46608,-0.544621,-1.67646,-0.151792,-0.23907,-1.00882,-1.90907,-0.268361,-2.40855,-16.3764
10,1.90241,-2.37365,-0.451019,-1.77796,-0.110769,-0.373185,-0.663532,-2.08697,-0.403527,-2.37365,-16.6019
10,2.02458,-2.53073,-0.305549,-1.65771,-0.430797,-0.372799,-0.691818,-2.10091,-0.282886,2.94961,-16.9106
10,-3.12414,2.63545,-0.558669,-1.75288,0.318071,-0.285223,-0.790422,-1.97879,-0.357413,2.77507,-13.7816
10,-2.02458,1.55334,-0.683349,-1.88238,0.308071,-0.480407,-0.56285,-2.13727,-0.395028,-3.07178,-17.0637
10,-1.53589,1.06465,-0.448265,-1.36605,-0.552737,-0.769054,-0.455143,-2.05107,-0.551265,-0.0174533,-16.7284
10,-2.60054,2.1293,-0.416982,-1.6184,-0.301368,-0.548029,-0.672842,-2.07454,-0.245841,0.750492,-16.6234
10,-1.6057,1.11701,-0.548942,-1.6829,-0.135414,-0.237413,-1.01042,-1.90629,-0.266745,-2.54818,-16.3588
10,-1.6057,1.11701,-0.548942,-1.6829,-0.135414,-0.237413,-1.01042,-1.90629,-0.266745,-2.54818,-16.3588
10,-2.21657,1.72788,-0.540096,-1.67281,-0.173033,-0.209207,-1.01473,-1.90581,-0.280406,-0.907571,-16.4415
10,-1.51844,1.02974,-0.548968,-1.68255,-0.135296,-0.235241,-1.0008,-1.8967,-0.309187,-0.767945,-16.2847
10,2.14675,-2.61799,-0.392011,-1.31549,-0.785401,-0.659188,-0.463157,-2.08724,-0.590872,1.20428,-18.0308
10,1.88496,0.191986,-2.11245,-1.02443,-1.06513,-1.03612,2.09378,1.04862,1.04195,-1.41372,-20.0543
10,-1.95477,-0.139626,2.11644,-2.11964,-1.02437,-1.05058,2.10087,-2.13848,-1.01114,2.89725,-19.9753
10,-0.523599,-1.5708,-1.04244,-1.03633,-1.02819,1.64002,1.52411,0.579365,0.413383,-1.67552,-17.699
10,-1.0821,-3.08923,-2.11864,2.11137,1.04508,1.03403,-2.10083,-1.0383,-1.04765,1.51844,-20.0545
10,0.244346,-2.33874,-1.04182,-1.05597,-1.04493,-1.04521,2.09808,1.05519,1.02933,-0.296706,-20.0841
10,1.78024,0.314159,1.04379,-2.10112,-1.03911,-1.05923,2.11249,-2.11272,-1.01666,1.06465,-20.0713
10,-1.29154,-0.820305,-1.02635,2.19987,0.960201,1.02191,0.0289793,1.16384,0.909864,-1.85005,-19.0842
10,-0.628319,2.72271,1.04489,1.04586,1.05065,1.04469,0.00231747,1.05401,1.03721,-2.70526,-20.0846
10,1.91986,0.191986,1.02983,1.05819,1.0514,1.04474,-0.0115425,1.06302,1.04373,0.837758,-20.0816
10,-0.366519,-1.71042,-1.06044,2.10542,1.03028,1.07533,-0.0159682,1.03618,1.0656,-1.78024,-20.0657
10,0.558505,-2.6529,-1.04055,2.09876,1.04282,1.0505,-2.11221,2.11447,1.02051,-2.89725,-20.0708
10,2.25147,-2.74017,-0.548942,-1.6829,-0.135414,-0.237413,-1.01042,-1.90629,-0.266745,0.750492,-16.3588
10,-2.37365,1.90241,-0.542307,-1.65938,-0.18215,-0.264026,-0.989015,-1.91259,-0.267819,2.89725,-16.4003
10,2.56563,-3.05433,-0.543138,-1.69972,0.118509,-0.241399,-0.983393,-1.93059,-0.291094,-2.86234,-14.3601
10,-2.18166,1.71042,-0.571076,-1.67608,-0.138443,-0.243956,-0.978818,-1.93692,-0.257462,0.890118,-16.4141
10,-2.18166,1.69297,-0.546463,-1.68162,-0.156402,-0.17157,-1.07322,-1.87015,-0.279219,-2.16421,-16.3843
10,2.67035,-3.14159,-0.569969,-1.68495,-0.12065,-0.223427,-1.00588,-1.90392,-0.296635,1.0821,-16.2986
10,-1.76278,1.29154,-0.565419,-1.70001,-0.143164,-0.218699,-1.01894,2.08821,1.08323,0.0174533,-12.0909
10,2.26893,-2.74017,-0.564131,-1.35149,-0.489268,-0.775735,-0.537997,-2.07193,-0.309441,-1.27409,-16.5596
10,2.51327,-2.98451,-0.539644,-1.69089,-0.120362,-0.225489,0.210489,-2.00497,-1.13163,-0.610865,-12.9362
10,1.91986,-2.40855,-0.544621,-1.67646,-0.151792,-0.23907,-1.00882,-1.90907,-0.268361,0.610865,-16.3764
10,-2.80998,2.35619,-0.585205,-1.70018,-0.123494,-0.2338,0.7373,2.19671,0.15112,2.9147,-12.2598
10,2.14675,-2.63545,-0.220459,-1.70582,-0.389704,-0.374294,-0.687635,-2.01631,-0.413289,-1.0472,-16.3707
10,-3.00197,2.51327,-0.537545,-1.67181,-0.136583,-0.206263,-1.04522,2.02574,1.10814,1.15192,-11.9021
10,-2.96706,2.49582,-0.201809,-1.60982,-0.558653,-0.665581,-0.450668,-2.12774,-0.57145,0.244346,-16.759
10,-1.69297,1.22173,-0.284587,-1.64674,-0.395769,-0.677931,-0.483025,-2.12163,-0.455565,-0.575959,-16.3862
